period,session_id,region,device,user_segment,peak_hour,promo_shown,app_open,store_view,cart_add,checkout_start,order_placed,sessions
current,ORD-01627,east,android,new_user,1,0,1,1,1,1,1,1
current,ORD-01628,east,web,casual,0,0,1,1,1,1,1,1
current,ORD-01629,east,ios,power_user,0,1,1,1,1,1,1,1
current,ORD-01630,east,android,new_user,0,0,1,1,1,1,1,1
current,ORD-01631,east,web,casual,1,0,1,1,1,1,1,1
current,ORD-01632,east,ios,power_user,1,0,1,1,1,1,1,1
current,ORD-01633,east,android,new_user,0,1,1,1,1,1,1,1
current,ORD-01634,east,web,casual,0,0,1,1,1,1,0,1
current,ORD-01635,east,ios,power_user,0,0,1,1,1,1,0,1
current,ORD-01636,east,android,new_user,1,0,1,1,1,1,0,1
current,ORD-01637,east,web,casual,1,1,1,1,0,0,0,1
current,ORD-01638,east,ios,power_user,0,0,1,1,0,0,0,1
current,ORD-01639,east,android,new_user,0,0,1,1,0,0,0,1
current,ORD-01640,east,web,casual,0,0,1,1,0,0,0,1
current,ORD-01641,east,ios,power_user,1,1,1,1,0,0,0,1
current,ORD-01642,east,android,new_user,1,0,1,1,0,0,0,1
current,ORD-01643,east,web,casual,0,0,1,1,0,0,0,1
current,ORD-01644,east,ios,power_user,0,0,1,1,0,0,0,1
current,ORD-01645,east,android,new_user,0,1,1,1,0,0,0,1
current,ORD-01646,east,web,casual,1,0,1,0,0,0,0,1
current,ORD-01647,east,ios,power_user,1,0,1,0,0,0,0,1
current,ORD-01648,east,android,new_user,0,0,1,0,0,0,0,1
current,ORD-01649,east,web,casual,0,1,1,0,0,0,0,1
current,ORD-01650,east,ios,power_user,0,0,1,0,0,0,0,1
current,ORD-01651,east,android,new_user,1,0,1,1,1,1,1,1
current,ORD-01652,east,web,casual,1,0,1,1,1,1,1,1
current,ORD-01653,east,ios,power_user,0,1,1,1,1,1,1,1
current,ORD-01654,east,android,new_user,0,0,1,1,1,1,1,1
current,ORD-01655,east,web,casual,0,0,1,1,1,1,1,1
current,ORD-01656,east,ios,power_user,1,0,1,1,1,1,1,1
current,ORD-01657,east,android,new_user,1,1,1,1,1,1,1,1
current,ORD-01658,east,web,casual,0,0,1,1,1,1,1,1
current,ORD-01659,east,ios,power_user,0,0,1,1,1,1,1,1
current,ORD-01660,east,android,new_user,0,0,1,1,1,1,0,1
current,ORD-01661,east,web,casual,1,1,1,1,1,1,0,1
current,ORD-01662,east,ios,power_user,1,0,1,1,1,1,0,1
current,ORD-01663,east,android,new_user,0,0,1,1,1,1,0,1
current,ORD-01664,east,web,casual,0,0,1,1,1,1,1,1
current,ORD-01665,east,ios,power_user,0,1,1,1,1,1,1,1
current,ORD-01666,east,android,new_user,1,0,1,1,1,1,1,1
current,ORD-01667,east,web,casual,1,0,1,1,1,1,1,1
current,ORD-01668,east,ios,power_user,0,0,1,1,1,1,1,1
current,ORD-01669,east,android,new_user,0,1,1,1,1,0,0,1
current,ORD-01670,east,web,casual,0,0,1,1,1,0,0,1
current,ORD-01671,east,ios,power_user,1,0,1,1,1,0,0,1
current,ORD-01672,east,android,new_user,1,0,1,1,1,0,0,1
current,ORD-01673,east,web,casual,0,1,1,1,1,0,0,1
current,ORD-01674,east,ios,power_user,0,0,1,1,1,0,0,1
current,ORD-01675,east,android,new_user,0,0,1,1,1,0,0,1
current,ORD-01676,east,web,casual,1,0,1,1,1,1,1,1
current,ORD-01677,east,ios,power_user,1,1,1,1,1,1,1,1
current,ORD-01678,east,android,new_user,0,0,1,1,1,1,1,1
current,ORD-01679,east,web,casual,0,0,1,1,1,1,1,1
current,ORD-01680,east,ios,power_user,0,0,1,1,1,1,1,1
current,ORD-01681,east,android,new_user,1,1,1,1,1,1,1,1
current,ORD-01682,east,web,casual,1,0,1,1,1,1,1,1
current,ORD-01683,east,ios,power_user,0,0,1,1,1,1,1,1
current,ORD-01684,east,android,new_user,0,0,1,1,1,1,0,1
current,ORD-01685,east,web,casual,0,1,1,1,1,1,0,1
current,ORD-01686,east,ios,power_user,1,0,1,1,1,1,0,1
current,ORD-01687,east,android,new_user,1,0,1,1,0,0,0,1
current,ORD-01688,east,web,casual,0,0,1,1,0,0,0,1
current,ORD-01689,east,ios,power_user,0,1,1,1,0,0,0,1
current,ORD-01690,east,android,new_user,0,0,1,1,0,0,0,1
current,ORD-01691,east,web,casual,1,0,1,1,0,0,0,1
current,ORD-01692,east,ios,power_user,1,0,1,1,0,0,0,1
current,ORD-01693,east,android,new_user,0,1,1,1,0,0,0,1
current,ORD-01694,east,web,casual,0,0,1,1,0,0,0,1
current,ORD-01695,east,ios,power_user,0,0,1,1,0,0,0,1
current,ORD-01696,east,android,new_user,1,0,1,0,0,0,0,1
current,ORD-01697,east,web,casual,1,1,1,0,0,0,0,1
current,ORD-01698,east,ios,power_user,0,0,1,0,0,0,0,1
current,ORD-01699,east,android,new_user,0,0,1,0,0,0,0,1
current,ORD-01700,east,web,casual,0,0,1,0,0,0,0,1
current,ORD-01701,east,ios,power_user,1,1,1,1,1,1,1,1
current,ORD-01702,east,android,new_user,1,0,1,1,1,1,1,1
current,ORD-01703,east,web,casual,0,0,1,1,1,1,1,1
current,ORD-01704,east,ios,power_user,0,0,1,1,1,1,1,1
current,ORD-01705,east,android,new_user,0,1,1,1,1,1,1,1
current,ORD-01706,east,web,casual,1,0,1,1,1,1,1,1
current,ORD-01707,east,ios,power_user,1,0,1,1,1,1,1,1
current,ORD-01708,east,android,new_user,0,0,1,1,1,1,1,1
current,ORD-01709,east,web,casual,0,1,1,1,1,1,0,1
current,ORD-01710,east,ios,power_user,0,0,1,1,1,1,0,1
current,ORD-01711,east,android,new_user,1,0,1,1,1,1,0,1
current,ORD-01712,east,web,casual,1,0,1,1,1,1,0,1
current,ORD-01713,east,ios,power_user,0,1,1,1,1,1,0,1
current,ORD-01714,east,android,new_user,0,0,1,1,1,1,1,1
current,ORD-01715,east,web,casual,0,0,1,1,1,1,1,1
current,ORD-01716,east,ios,power_user,1,0,1,1,1,1,1,1
current,ORD-01717,east,android,new_user,1,1,1,1,1,1,1,1
current,ORD-01718,east,web,casual,0,0,1,1,1,1,1,1
current,ORD-01719,east,ios,power_user,0,0,1,1,1,0,0,1
current,ORD-01720,east,android,new_user,0,0,1,1,1,0,0,1
current,ORD-01721,east,web,casual,1,1,1,1,1,0,0,1
current,ORD-01722,east,ios,power_user,1,0,1,1,1,0,0,1
current,ORD-01723,east,android,new_user,0,0,1,1,1,0,0,1
current,ORD-01724,east,web,casual,0,0,1,1,1,0,0,1
current,ORD-01725,east,ios,power_user,0,1,1,1,1,0,0,1
current,ORD-01726,east,android,new_user,1,0,1,1,1,1,1,1
current,ORD-01727,east,web,casual,1,0,1,1,1,1,1,1
current,ORD-01728,east,ios,power_user,0,0,1,1,1,1,1,1
current,ORD-01729,east,android,new_user,0,1,1,1,1,1,1,1
current,ORD-01730,east,web,casual,0,0,1,1,1,1,1,1
current,ORD-01731,east,ios,power_user,1,0,1,1,1,1,1,1
current,ORD-01732,east,android,new_user,1,0,1,1,1,1,1,1
current,ORD-01733,east,web,casual,0,1,1,1,1,1,1,1
current,ORD-01734,east,ios,power_user,0,0,1,1,1,1,1,1
current,ORD-01735,east,android,new_user,0,0,1,1,1,1,0,1
current,ORD-01736,east,web,casual,1,0,1,1,0,0,0,1
current,ORD-01737,east,ios,power_user,1,1,1,1,0,0,0,1
current,ORD-01738,east,android,new_user,0,0,1,1,0,0,0,1
current,ORD-01739,east,web,casual,0,0,1,1,0,0,0,1
current,ORD-01740,east,ios,power_user,0,0,1,1,0,0,0,1
current,ORD-01741,east,android,new_user,1,1,1,1,0,0,0,1
current,ORD-01742,east,web,casual,1,0,1,1,0,0,0,1
current,ORD-01743,east,ios,power_user,0,0,1,1,0,0,0,1
current,ORD-01744,east,android,new_user,0,0,1,1,0,0,0,1
current,ORD-01745,east,web,casual,0,1,1,1,0,0,0,1
current,ORD-01746,east,ios,power_user,1,0,1,0,0,0,0,1
current,ORD-01747,east,android,new_user,1,0,1,0,0,0,0,1
current,ORD-01748,east,web,casual,0,0,1,0,0,0,0,1
current,ORD-01749,east,ios,power_user,0,1,1,0,0,0,0,1
current,ORD-01750,east,android,new_user,0,0,1,0,0,0,0,1
current,ORD-01751,west,android,casual,1,1,1,1,1,1,1,1
current,ORD-01752,west,web,power_user,1,0,1,1,1,1,1,1
current,ORD-01753,west,ios,new_user,0,0,1,1,1,1,0,1
current,ORD-01754,west,android,casual,0,0,1,1,1,1,0,1
current,ORD-01755,west,web,power_user,0,1,1,1,1,1,0,1
current,ORD-01756,west,ios,new_user,1,0,1,1,1,1,0,1
current,ORD-01757,west,android,casual,1,0,1,1,1,0,0,1
current,ORD-01758,west,web,power_user,0,0,1,1,1,0,0,1
current,ORD-01759,west,ios,new_user,0,1,1,1,1,0,0,1
current,ORD-01760,west,android,casual,0,0,1,1,1,0,0,1
current,ORD-01761,west,web,power_user,1,0,1,1,0,0,0,1
current,ORD-01762,west,ios,new_user,1,0,1,1,0,0,0,1
current,ORD-01763,west,android,casual,0,1,1,1,0,0,0,1
current,ORD-01764,west,web,power_user,0,0,1,1,0,0,0,1
current,ORD-01765,west,ios,new_user,0,0,1,1,0,0,0,1
current,ORD-01766,west,android,casual,1,0,1,1,0,0,0,1
current,ORD-01767,west,web,power_user,1,1,1,1,0,0,0,1
current,ORD-01768,west,ios,new_user,0,0,1,1,0,0,0,1
current,ORD-01769,west,android,casual,0,0,1,1,0,0,0,1
current,ORD-01770,west,web,power_user,0,0,1,1,0,0,0,1
current,ORD-01771,west,ios,new_user,1,1,1,0,0,0,0,1
current,ORD-01772,west,android,casual,1,0,1,0,0,0,0,1
current,ORD-01773,west,web,power_user,0,0,1,0,0,0,0,1
current,ORD-01774,west,ios,new_user,0,0,1,0,0,0,0,1
current,ORD-01775,west,android,casual,0,1,1,0,0,0,0,1
current,ORD-01776,west,web,power_user,1,0,1,1,1,1,1,1
current,ORD-01777,west,ios,new_user,1,0,1,1,1,1,1,1
current,ORD-01778,west,android,casual,0,0,1,1,1,1,0,1
current,ORD-01779,west,web,power_user,0,1,1,1,1,1,0,1
current,ORD-01780,west,ios,new_user,0,0,1,1,1,1,0,1
current,ORD-01781,west,android,casual,1,0,1,1,1,1,0,1
current,ORD-01782,west,web,power_user,1,0,1,1,1,0,0,1
current,ORD-01783,west,ios,new_user,0,1,1,1,1,0,0,1
current,ORD-01784,west,android,casual,0,0,1,1,1,0,0,1
current,ORD-01785,west,web,power_user,0,0,1,1,1,0,0,1
current,ORD-01786,west,ios,new_user,1,0,1,1,1,0,0,1
current,ORD-01787,west,android,casual,1,1,1,1,1,0,0,1
current,ORD-01788,west,web,power_user,0,0,1,1,1,0,0,1
current,ORD-01789,west,ios,new_user,0,0,1,1,1,1,1,1
current,ORD-01790,west,android,casual,0,0,1,1,1,1,0,1
current,ORD-01791,west,web,power_user,1,1,1,1,1,1,0,1
current,ORD-01792,west,ios,new_user,1,0,1,1,1,1,0,1
current,ORD-01793,west,android,casual,0,0,1,1,1,1,0,1
current,ORD-01794,west,web,power_user,0,0,1,1,1,1,0,1
current,ORD-01795,west,ios,new_user,0,1,1,1,1,1,1,1
current,ORD-01796,west,android,casual,1,0,1,1,1,1,1,1
current,ORD-01797,west,web,power_user,1,0,1,1,1,1,1,1
current,ORD-01798,west,ios,new_user,0,0,1,1,1,1,1,1
current,ORD-01799,west,android,casual,0,1,1,1,1,1,1,1
current,ORD-01800,west,web,power_user,0,0,1,1,1,1,1,1
current,ORD-01801,west,ios,new_user,1,0,1,1,1,1,1,1
current,ORD-01802,west,android,casual,1,0,1,1,1,1,1,1
current,ORD-01803,west,web,power_user,0,1,1,1,1,1,0,1
current,ORD-01804,west,ios,new_user,0,0,1,1,1,1,0,1
current,ORD-01805,west,android,casual,0,0,1,1,1,1,0,1
current,ORD-01806,west,web,power_user,1,0,1,1,1,0,0,1
current,ORD-01807,west,ios,new_user,1,1,1,1,1,0,0,1
current,ORD-01808,west,android,casual,0,0,1,1,1,0,0,1
current,ORD-01809,west,web,power_user,0,0,1,1,1,0,0,1
current,ORD-01810,west,ios,new_user,0,0,1,1,1,0,0,1
current,ORD-01811,west,android,casual,1,1,1,1,1,0,0,1
current,ORD-01812,west,web,power_user,1,0,1,1,0,0,0,1
current,ORD-01813,west,ios,new_user,0,0,1,1,0,0,0,1
current,ORD-01814,west,android,casual,0,0,1,1,0,0,0,1
current,ORD-01815,west,web,power_user,0,1,1,1,0,0,0,1
current,ORD-01816,west,ios,new_user,1,0,1,1,0,0,0,1
current,ORD-01817,west,android,casual,1,0,1,1,0,0,0,1
current,ORD-01818,west,web,power_user,0,0,1,1,0,0,0,1
current,ORD-01819,west,ios,new_user,0,1,1,1,0,0,0,1
current,ORD-01820,west,android,casual,0,0,1,1,0,0,0,1
current,ORD-01821,west,web,power_user,1,0,1,0,0,0,0,1
current,ORD-01822,west,ios,new_user,1,0,1,0,0,0,0,1
current,ORD-01823,west,android,casual,0,1,1,0,0,0,0,1
current,ORD-01824,west,web,power_user,0,0,1,0,0,0,0,1
current,ORD-01825,west,ios,new_user,0,0,1,0,0,0,0,1
current,ORD-01826,west,android,casual,1,0,1,1,1,1,1,1
current,ORD-01827,west,web,power_user,1,1,1,1,1,1,1,1
current,ORD-01828,west,ios,new_user,0,0,1,1,1,1,0,1
current,ORD-01829,west,android,casual,0,0,1,1,1,1,0,1
current,ORD-01830,west,web,power_user,0,0,1,1,1,1,0,1
current,ORD-01831,west,ios,new_user,1,1,1,1,1,1,0,1
current,ORD-01832,west,android,casual,1,0,1,1,1,0,0,1
current,ORD-01833,west,web,power_user,0,0,1,1,1,0,0,1
current,ORD-01834,west,ios,new_user,0,0,1,1,1,0,0,1
current,ORD-01835,west,android,casual,0,1,1,1,1,0,0,1
current,ORD-01836,west,web,power_user,1,0,1,1,1,0,0,1
current,ORD-01837,west,ios,new_user,1,0,1,1,1,0,0,1
current,ORD-01838,west,android,casual,0,0,1,1,1,0,0,1
current,ORD-01839,west,web,power_user,0,1,1,1,1,1,1,1
current,ORD-01840,west,ios,new_user,0,0,1,1,1,1,0,1
current,ORD-01841,west,android,casual,1,0,1,1,1,1,0,1
current,ORD-01842,west,web,power_user,1,0,1,1,1,1,0,1
current,ORD-01843,west,ios,new_user,0,1,1,1,1,1,0,1
current,ORD-01844,west,android,casual,0,0,1,1,1,1,0,1
current,ORD-01845,west,web,power_user,0,0,1,1,1,1,1,1
current,ORD-01846,west,ios,new_user,1,0,1,1,1,1,1,1
current,ORD-01847,west,android,casual,1,1,1,1,1,1,1,1
current,ORD-01848,west,web,power_user,0,0,1,1,1,1,1,1
current,ORD-01849,west,ios,new_user,0,0,1,1,1,1,1,1
current,ORD-01850,west,android,casual,0,0,1,1,1,1,1,1
current,ORD-01851,west,web,power_user,1,1,1,1,1,1,1,1
current,ORD-01852,west,ios,new_user,1,0,1,1,1,1,1,1
current,ORD-01853,west,android,casual,0,0,1,1,1,1,0,1
current,ORD-01854,west,web,power_user,0,0,1,1,1,1,0,1
current,ORD-01855,west,ios,new_user,0,1,1,1,1,1,0,1
current,ORD-01856,west,android,casual,1,0,1,1,1,1,0,1
current,ORD-01857,west,web,power_user,1,0,1,1,1,0,0,1
current,ORD-01858,west,ios,new_user,0,0,1,1,1,0,0,1
current,ORD-01859,west,android,casual,0,1,1,1,1,0,0,1
current,ORD-01860,west,web,power_user,0,0,1,1,1,0,0,1
current,ORD-01861,west,ios,new_user,1,0,1,1,1,0,0,1
current,ORD-01862,west,android,casual,1,0,1,1,0,0,0,1
current,ORD-01863,west,web,power_user,0,1,1,1,0,0,0,1
current,ORD-01864,west,ios,new_user,0,0,1,1,0,0,0,1
current,ORD-01865,west,android,casual,0,0,1,1,0,0,0,1
current,ORD-01866,west,web,power_user,1,0,1,1,0,0,0,1
current,ORD-01867,west,ios,new_user,1,1,1,1,0,0,0,1
current,ORD-01868,west,android,casual,0,0,1,1,0,0,0,1
current,ORD-01869,west,web,power_user,0,0,1,1,0,0,0,1
current,ORD-01870,west,ios,new_user,0,0,1,1,0,0,0,1
current,ORD-01871,west,android,casual,1,1,1,0,0,0,0,1
current,ORD-01872,west,web,power_user,1,0,1,0,0,0,0,1
current,ORD-01873,west,ios,new_user,0,0,1,0,0,0,0,1
current,ORD-01874,west,android,casual,0,0,1,0,0,0,0,1
current,ORD-01875,west,web,power_user,0,1,1,0,0,0,0,1
current,ORD-01876,west,ios,new_user,1,0,1,1,1,1,1,1
current,ORD-01877,west,android,casual,1,0,1,1,1,1,1,1
current,ORD-01878,west,web,power_user,0,0,1,1,1,1,0,1
current,ORD-01879,west,ios,new_user,0,1,1,1,1,1,0,1
current,ORD-01880,west,android,casual,0,0,1,1,1,1,0,1
current,ORD-01881,west,web,power_user,1,0,1,1,1,0,0,1
current,ORD-01882,west,ios,new_user,1,0,1,1,1,0,0,1
current,ORD-01883,west,android,casual,0,1,1,1,1,0,0,1
current,ORD-01884,west,web,power_user,0,0,1,1,1,0,0,1
current,ORD-01885,west,ios,new_user,0,0,1,1,1,0,0,1
current,ORD-01886,west,android,casual,1,0,1,1,1,0,0,1
current,ORD-01887,west,web,power_user,1,1,1,1,1,0,0,1
current,ORD-01888,west,ios,new_user,0,0,1,1,1,0,0,1
current,ORD-01889,west,android,casual,0,0,1,1,1,1,1,1
current,ORD-01890,west,web,power_user,0,0,1,1,1,1,1,1
current,ORD-01891,west,ios,new_user,1,1,1,1,1,1,0,1
current,ORD-01892,west,android,casual,1,0,1,1,1,1,0,1
current,ORD-01893,west,web,power_user,0,0,1,1,1,1,0,1
current,ORD-01894,west,ios,new_user,0,0,1,1,1,1,0,1
current,ORD-01895,west,android,casual,0,1,1,1,1,1,1,1
current,ORD-01896,west,web,power_user,1,0,1,1,1,1,1,1
current,ORD-01897,west,ios,new_user,1,0,1,1,1,1,1,1
current,ORD-01898,west,android,casual,0,0,1,1,1,1,1,1
current,ORD-01899,west,web,power_user,0,1,1,1,1,1,1,1
current,ORD-01900,west,ios,new_user,0,0,1,1,1,1,1,1
current,ORD-01901,west,android,casual,1,0,1,1,1,1,1,1
current,ORD-01902,west,web,power_user,1,0,1,1,1,1,1,1
current,ORD-01903,west,ios,new_user,0,1,1,1,1,1,0,1
current,ORD-01904,west,android,casual,0,0,1,1,1,1,0,1
current,ORD-01905,west,web,power_user,0,0,1,1,1,1,0,1
current,ORD-01906,west,ios,new_user,1,0,1,1,1,1,0,1
current,ORD-01907,west,android,casual,1,1,1,1,1,0,0,1
current,ORD-01908,west,web,power_user,0,0,1,1,1,0,0,1
current,ORD-01909,west,ios,new_user,0,0,1,1,1,0,0,1
current,ORD-01910,west,android,casual,0,0,1,1,1,0,0,1
current,ORD-01911,west,web,power_user,1,1,1,1,0,0,0,1
current,ORD-01912,west,ios,new_user,1,0,1,1,0,0,0,1
current,ORD-01913,west,android,casual,0,0,1,1,0,0,0,1
current,ORD-01914,west,web,power_user,0,0,1,1,0,0,0,1
current,ORD-01915,west,ios,new_user,0,1,1,1,0,0,0,1
current,ORD-01916,west,android,casual,1,0,1,1,0,0,0,1
current,ORD-01917,west,web,power_user,1,0,1,1,0,0,0,1
current,ORD-01918,west,ios,new_user,0,0,1,1,0,0,0,1
current,ORD-01919,west,android,casual,0,1,1,1,0,0,0,1
current,ORD-01920,west,web,power_user,0,0,1,1,0,0,0,1
current,ORD-01921,west,ios,new_user,1,0,1,0,0,0,0,1
current,ORD-01922,west,android,casual,1,0,1,0,0,0,0,1
current,ORD-01923,west,web,power_user,0,1,1,0,0,0,0,1
current,ORD-01924,west,ios,new_user,0,0,1,0,0,0,0,1
current,ORD-01925,west,android,casual,0,0,1,0,0,0,0,1
current,ORD-01926,west,web,power_user,1,0,1,1,1,1,1,1
current,ORD-01927,west,ios,new_user,1,1,1,1,1,1,1,1
current,ORD-01928,west,android,casual,0,0,1,1,1,1,0,1
current,ORD-01929,west,web,power_user,0,0,1,1,1,1,0,1
current,ORD-01930,west,ios,new_user,0,0,1,1,1,1,0,1
current,ORD-01931,west,android,casual,1,1,1,1,1,1,0,1
current,ORD-01932,west,web,power_user,1,0,1,1,1,0,0,1
current,ORD-01933,west,ios,new_user,0,0,1,1,1,0,0,1
current,ORD-01934,west,android,casual,0,0,1,1,1,0,0,1
current,ORD-01935,west,web,power_user,0,1,1,1,1,0,0,1
current,ORD-01936,west,ios,new_user,1,0,1,1,1,0,0,1
current,ORD-01937,west,android,casual,1,0,1,1,1,0,0,1
current,ORD-01938,west,web,power_user,0,0,1,1,1,0,0,1
current,ORD-01939,west,ios,new_user,0,1,1,1,1,1,1,1
current,ORD-01940,west,android,casual,0,0,1,1,1,1,0,1
current,ORD-01941,west,web,power_user,1,0,1,1,1,1,0,1
current,ORD-01942,west,ios,new_user,1,0,1,1,1,1,0,1
current,ORD-01943,west,android,casual,0,1,1,1,1,1,0,1
current,ORD-01944,west,web,power_user,0,0,1,1,1,1,0,1
current,ORD-01945,west,ios,new_user,0,0,1,1,1,1,1,1
current,ORD-01946,west,android,casual,1,0,1,1,1,1,1,1
current,ORD-01947,west,web,power_user,1,1,1,1,1,1,1,1
current,ORD-01948,west,ios,new_user,0,0,1,1,1,1,1,1
current,ORD-01949,west,android,casual,0,0,1,1,1,1,1,1
current,ORD-01950,west,web,power_user,0,0,1,1,1,1,1,1
current,ORD-01951,west,ios,new_user,1,1,1,1,1,1,1,1
current,ORD-01952,west,android,casual,1,0,1,1,1,1,1,1
current,ORD-01953,west,web,power_user,0,0,1,1,1,1,0,1
current,ORD-01954,west,ios,new_user,0,0,1,1,1,1,0,1
current,ORD-01955,west,android,casual,0,1,1,1,1,1,0,1
current,ORD-01956,west,web,power_user,1,0,1,1,1,0,0,1
current,ORD-01957,west,ios,new_user,1,0,1,1,1,0,0,1
current,ORD-01958,west,android,casual,0,0,1,1,1,0,0,1
current,ORD-01959,west,web,power_user,0,1,1,1,1,0,0,1
current,ORD-01960,west,ios,new_user,0,0,1,1,1,0,0,1
current,ORD-01961,west,android,casual,1,0,1,1,1,0,0,1
current,ORD-01962,west,web,power_user,1,0,1,1,0,0,0,1
current,ORD-01963,west,ios,new_user,0,1,1,1,0,0,0,1
current,ORD-01964,west,android,casual,0,0,1,1,0,0,0,1
current,ORD-01965,west,web,power_user,0,0,1,1,0,0,0,1
current,ORD-01966,west,ios,new_user,1,0,1,1,0,0,0,1
current,ORD-01967,west,android,casual,1,1,1,1,0,0,0,1
current,ORD-01968,west,web,power_user,0,0,1,1,0,0,0,1
current,ORD-01969,west,ios,new_user,0,0,1,1,0,0,0,1
current,ORD-01970,west,android,casual,0,0,1,1,0,0,0,1
current,ORD-01971,west,web,power_user,1,1,1,0,0,0,0,1
current,ORD-01972,west,ios,new_user,1,0,1,0,0,0,0,1
current,ORD-01973,west,android,casual,0,0,1,0,0,0,0,1
current,ORD-01974,west,web,power_user,0,0,1,0,0,0,0,1
current,ORD-01975,west,ios,new_user,0,1,1,0,0,0,0,1
current,ORD-01976,west,android,casual,1,0,1,1,1,1,1,1
current,ORD-01977,west,web,power_user,1,0,1,1,1,1,1,1
current,ORD-01978,west,ios,new_user,0,0,1,1,1,1,0,1
current,ORD-01979,west,android,casual,0,1,1,1,1,1,0,1
current,ORD-01980,west,web,power_user,0,0,1,1,1,1,0,1
current,ORD-01981,west,ios,new_user,1,0,1,1,1,1,0,1
current,ORD-01982,west,android,casual,1,0,1,1,1,0,0,1
current,ORD-01983,west,web,power_user,0,1,1,1,1,0,0,1
current,ORD-01984,west,ios,new_user,0,0,1,1,1,0,0,1
current,ORD-01985,west,android,casual,0,0,1,1,1,0,0,1
current,ORD-01986,west,web,power_user,1,0,1,1,1,0,0,1
current,ORD-01987,west,ios,new_user,1,1,1,1,1,0,0,1
current,ORD-01988,west,android,casual,0,0,1,1,1,0,0,1
current,ORD-01989,west,web,power_user,0,0,1,1,1,1,1,1
current,ORD-01990,west,ios,new_user,0,0,1,1,1,1,0,1
current,ORD-01991,west,android,casual,1,1,1,1,1,1,0,1
current,ORD-01992,west,web,power_user,1,0,1,1,1,1,0,1
current,ORD-01993,west,ios,new_user,0,0,1,1,1,1,0,1
current,ORD-01994,west,android,casual,0,0,1,1,1,1,0,1
current,ORD-01995,west,web,power_user,0,1,1,1,1,1,1,1
current,ORD-01996,west,ios,new_user,1,0,1,1,1,1,1,1
current,ORD-01997,west,android,casual,1,0,1,1,1,1,1,1
current,ORD-01998,west,web,power_user,0,0,1,1,1,1,1,1
current,ORD-01999,west,ios,new_user,0,1,1,1,1,1,1,1
current,ORD-02000,west,android,casual,0,0,1,1,1,1,1,1
